Id,Label,value,source,Authority,Hub,pageranks,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum
1125,made4theinternet.blogspot.com,1,Blogarama,0.001439,0.036356,0.000273,3,43,46,7,0.370643,0.423879,448.669708,0,163
1126,madtechspeaks.blogspot.com,1,BlogCatalog,0.00547,0.004635,0.00037,10,14,24,7,0.324737,0.372416,3063.964707,0,163
1127,magnificentfreedom.us,1,Blogarama,0,0.00357,0.000187,0,5,5,8,0.2252,0.238274,0,0,587
1128,manifestcontent.net,1,Blogarama,0.00143,0.01119,0.000245,3,12,15,7,0.336853,0.378216,59.994639,0,163
1129,mantic.squarespace.com,1,Blogarama,0.000574,0.001816,0.000229,1,2,3,7,0.300943,0.339048,0,0,163
1130,mariestwocents.blogspot.com,1,Blogarama,0.002565,0.006438,0.000282,6,16,22,7,0.319746,0.367435,70.954743,0,163
1131,markheimonen.blogspot.com,1,LeftyDirectory,0.000952,0.042389,0.00019,1,67,68,6,0.336143,0.392024,134.392306,0,163
1132,markmeador.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,224,588
1133,marknicodemo.blogspot.com,1,Blogarama,0.00304,0.009466,0.000289,6,21,27,7,0.330798,0.378825,138.301259,0,163
1134,marksteyn.com,1,LabeledManually,0.01476,0,0.001085,29,0,29,0,0,0,0,0,13
1135,martinipundit.com,1,Blogarama,0.00469,0.050614,0.000418,11,86,97,7,0.371506,0.442914,4898.07559,0,163
1136,martydee.com/poligov,1,eTalkingHead,0.001313,0,0.000235,2,0,2,0,0,0,0,0,112
1137,marylandpolitics.blogspot.com,1,BlogCatalog,0,0,0.000187,0,0,0,0,0,0,0,225,589
1138,masononline.biz,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,226,590
1139,matthewstinson.com/blog,1,Blogarama,0.006846,0,0.000419,10,0,10,0,0,0,0,0,37
1140,mattresspolice.com,1,Blogarama,0,0.020483,0.000187,0,15,15,7,0.29577,0.32369,0,0,591
1141,maybeithinktoomuch.com,1,eTalkingHead,0.002592,0.006471,0.000287,5,13,18,7,0.305069,0.33716,109.250593,0,163
1142,mc256.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,227,592
1143,mcpheet.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,228,593
1144,mdcbowen.org/cobb,1,eTalkingHead,0.004942,0.004665,0.000579,9,12,21,7,0.303424,0.33399,150.756665,0,163
1145,meckz.net,1,Blogarama,0.00121,0,0.000252,2,0,2,0,0,0,0,0,140
1146,mementomoron.blogspot.com,1,BlogCatalog,0.00189,0.004763,0.000321,5,12,17,7,0.31336,0.358379,304.147703,0,163
1147,mercreport.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,229,594
1148,messopotamian.blogspot.com,1,LabeledManually,0.016001,0,0.001844,33,0,33,0,0,0,0,0,24
1149,metallicity.com/mb.asp,1,Blogarama,0.000574,0.008613,0.000229,1,6,7,7,0.325621,0.364283,2.620749,0,163
1150,mhking.mu.nu,1,"BlogPulse,eTalkingHead",0.019627,0.021548,0.001215,43,30,73,7,0.348761,0.400229,2009.754357,0,163
1151,michaelsavagelistener.blog-city.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,230,595
1152,michaeltotten.com,1,LabeledManually,0.032048,0.039329,0.001751,44,37,81,6,0.339001,0.377255,2464.285239,0,163
1153,michellemalkin.com,1,BlogPulse,0.087904,0.030496,0.010879,200,28,228,6,0.359504,0.396778,31411.488352,0,163
1154,midwestrightwingers.blogspot.com,1,Blogarama,0.001993,0.006,0.000278,5,18,23,7,0.332638,0.379626,213.994051,0,163
1155,mikesamerica.blogspot.com,1,BlogCatalog,0,0.00418,0.000187,0,5,5,7,0.259973,0.277083,0,0,596
1156,millers_time.typepad.com,1,BlogCatalog,0.00247,0,0.000632,5,0,5,0,0,0,0,0,32
1157,mindspring.com/~gsb3/blogger.html,1,Blogarama,0.000574,0,0.000229,1,0,1,0,0,0,0,0,152
1158,mobile.blogcastlive.com,1,Blogarama,0.00336,0,0.000358,7,0,7,0,0,0,0,0,39
1159,moorewatch.com,1,LabeledManually,0.009737,0.000311,0.004672,27,1,28,1,1,1,16.921004,0,34
1160,mostlycajun.com,1,BlogCatalog,0.000002,0,0.00061,1,0,1,0,0,0,0,0,108
1161,motgs.com,1,eTalkingHead,0.002795,0.034946,0.00027,5,41,46,7,0.35669,0.412472,174.864809,0,163
1162,mtvirtus.blogspot.com,1,Blogarama,0.00327,0.038441,0.000365,6,44,50,7,0.350806,0.407073,1005.817876,0,163
1163,mudandphud.blogspot.com,1,Blogarama,0.00426,0.022505,0.000362,9,32,41,7,0.350935,0.402963,484.54248,0,163
1164,mudvillegazette.com,1,LabeledManually,0.029535,0.019651,0.002607,64,18,82,7,0.318894,0.351309,2372.42939,0,163
1165,musicfromthebluelight.com/b,1,Blogarama,0.000641,0.002062,0.000259,2,4,6,7,0.297575,0.33607,3.332944,0,163
1166,mwilliams.info,1,eTalkingHead,0.007413,0.024303,0.00061,11,25,36,7,0.325068,0.365642,387.603067,0,163
1167,my2cent.blogspot.com,1,Blogarama,0.00125,0.003825,0.000235,3,6,9,8,0.266055,0.292654,16.211783,0,163
1168,myaisling.blogspot.com,1,Blogarama,0,0.015643,0.000187,0,17,17,7,0.307445,0.339678,0,0,597
1169,mycatharsis.com,1,Blogarama,0.001396,0.001564,0.000194,1,1,2,7,0.264657,0.278504,0,0,163
1170,mydamascusroad.blogspot.com,1,Blogarama,0.001261,0,0.000228,3,0,3,0,0,0,0,0,109
1171,myechochamber.blogspot.com,1,eTalkingHead,0,0.004704,0.000187,0,4,4,7,0.292341,0.314069,0,0,598
1172,mypetjawa.mu.nu,1,Blogarama,0.02156,0.024702,0.00229,50,42,92,6,0.367794,0.416179,7349.15308,0,163
1173,myworldview034.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,231,599
1174,nakedrepublic.com,1,CampaignLine,0,0,0.000187,0,0,0,0,0,0,0,232,600
1175,nashvilletruth.blogspot.com,1,Blogarama,0.000756,0.001678,0.000198,1,2,3,8,0.25,0.269736,0.764147,0,163
1176,nationalbird.net,1,Blogarama,0,0.001966,0.000187,0,3,3,7,0.265007,0.279953,0,0,601
1177,nationalcenter.org/blog.html,1,"BlogCatalog,eTalkingHead",0.010339,0.036972,0.000459,15,66,81,7,0.359774,0.41949,2277.728432,0,163
1178,nationalnewsregister.com/modules/wordpress,1,"Blogarama,BlogCatalog",0.000574,0,0.000229,1,0,1,0,0,0,0,0,159
1179,nationalreview.com/thecorner,1,LabeledManually,0.086211,0.011196,0.006739,135,7,142,7,0.298782,0.323628,2208.354143,0,163
1180,nationalreview.com/thecorner/corner.asp,1,CampaignLine,0,0.011186,0.000187,0,7,7,7,0.287774,0.308294,0,0,602
1181,nelslindahl.net,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,233,603
1182,neoconservatives.blogspot.com,1,Blogarama,0.000574,0,0.000229,1,0,1,0,0,0,0,0,146
1183,neoconswatch.blogspot.com,1,Blogarama,0.000146,0,0.000206,1,2,3,2,0.75,0.833333,3075,0,66
1184,neonbrainiac.nu/mt/blog,1,BlogCatalog,0.000296,0,0.000243,3,0,3,0,0,0,0,0,41
1185,nerepublican.blogspot.com,1,"Blogarama,LabeledManually",0.010592,0.049325,0.000591,23,79,102,7,0.364294,0.434276,1779.226131,0,163
1186,neverwrongnever.blogspot.com,1,Blogarama,0.000017,0.002215,0.000247,1,3,4,7,0.262696,0.280124,208.058134,0,163
1187,newcounterculture.com/log,1,Blogarama,0.002315,0.035281,0.000312,5,53,58,7,0.360452,0.421528,595.909655,0,163
1188,newsbloggers.blogspot.com,1,BlogCatalog,0.000112,0.000384,0.000206,1,1,2,7,0.269123,0.286585,1.302068,0,163
1189,newsjungle.blogspot.com,1,Blogarama,0,0.001949,0.000187,0,2,2,7,0.256287,0.279031,0,0,604
1190,newsnik.com,1,"Blogarama,BlogCatalog,eTalkingHead",0.001008,0,0.000243,2,0,2,0,0,0,0,0,107
1191,nicedoggie.net,1,eTalkingHead,0.037488,0.037542,0.001976,65,62,127,6,0.375,0.426959,12042.613929,0,163
1192,nickiegoomba.blogspot.com,1,BlogCatalog,0.001285,0.023,0.000513,8,30,38,7,0.327628,0.370361,2190.082927,0,163
1193,nicoladellarciprete.blogs.com,1,BlogCatalog,0,0.005544,0.000187,0,3,3,7,0.24144,0.260425,0,0,605
1194,noguru.tblog.com,1,eTalkingHead,0.000643,0.007676,0.00026,2,9,11,7,0.301607,0.343402,13.616581,0,163
1195,nomayo.mu.nu,1,LabeledManually,0.003095,0.026348,0.000362,7,32,39,7,0.327403,0.37017,181.798956,0,163
1196,nonboxthinking.blogspot.com,1,Blogarama,0.00167,0.001159,0.000277,3,1,4,7,0.296468,0.333231,15.95097,0,163
1197,nykola.com,1,eTalkingHead,0.008818,0,0.000603,16,0,16,0,0,0,0,0,42
1198,o4tom.blogspot.com,1,BlogCatalog,0.000409,0.003084,0.000202,1,2,3,8,0.268519,0.28689,0,0,163
1199,officesmileman.com,1,BlogCatalog,0.001386,0.003894,0.000251,3,8,11,7,0.299906,0.33035,6.245167,0,163
1200,ofthemind.blogspot.com,1,Blogarama,0.001844,0.03748,0.000296,3,39,42,7,0.358965,0.412211,1473.256928,0,163
1201,ogresview.blogspot.com,1,"Blogarama,BlogCatalog",0.003315,0.002435,0.00035,10,4,14,7,0.287474,0.317289,47.295463,0,163
1202,okieonthelam.com,1,Blogarama,0.003766,0.030601,0.000361,6,28,34,7,0.363188,0.411027,229.433152,0,163
1203,oldfashionedwhippersnapper.blogspot.com,1,Blogarama,0.000165,0.004036,0.000208,1,3,4,7,0.273741,0.289503,3.301526,0,163
1204,onthewire.blogspot.com,1,Blogarama,0,0.003454,0.000187,0,2,2,8,0.234746,0.248788,0,0,606
1205,opiniontimes.blogspot.com,1,Blogarama,0.004348,0.004084,0.000452,6,4,10,7,0.313462,0.349027,1236.375888,0,163
1206,opiniontimes.com,1,Blogarama,0.000664,0.000077,0.0002,2,1,3,8,0.238892,0.254325,1.029762,0,163
1207,oppb.com,1,CampaignLine,0.002956,0.005436,0.000301,5,9,14,7,0.322766,0.364231,230.882378,0,163
1208,orthogonian.blogspot.com,1,"Blogarama,eTalkingHead",0,0.001564,0.000187,0,1,1,7,0.264641,0.278475,0,0,607
1209,outsidethebeltway.com,1,"BlogPulse,eTalkingHead,CampaignLine",0.055612,0.055556,0.003943,94,59,153,7,0.347368,0.401901,9962.158703,0,163
1210,pajamaeditors.blogspot.com,1,LabeledManually,0.002723,0.00703,0.000335,8,12,20,7,0.336735,0.379661,210.916754,0,163
1211,pajamahadin.com,1,Blogarama,0.002839,0.019799,0.00038,4,17,21,7,0.356027,0.400891,180.952703,0,163
1212,pajamajournalist.blogspot.com,1,Blogarama,0,0.014834,0.000187,0,13,13,7,0.326405,0.358023,0,0,608
1213,palominas.blogspot.com,1,Blogarama,0.000237,0.000405,0.0002,1,3,4,7,0.286785,0.303565,1.539186,0,163
1214,papadoc.net/pinkflamingobar.html,1,eTalkingHead,0.008082,0.03515,0.000422,14,41,55,7,0.354051,0.40986,912.579925,0,163
1215,pardonmyenglish.com,1,eTalkingHead,0.012796,0.02725,0.000691,28,58,86,6,0.368644,0.427064,5733.693034,0,163
1216,patrickmcclarty.blogspot.com,1,Blogarama,0,0.016899,0.000187,0,11,11,7,0.31379,0.338963,0,0,609
1217,patrickruffini.com,1,BlogCatalog,0.017783,0.028484,0.001393,32,30,62,7,0.352876,0.403033,1465.712376,0,163
1218,patriot-paradox.com,1,"Blogarama,eTalkingHead",0.004928,0.008811,0.000906,11,16,27,7,0.340569,0.386593,1158.737009,0,163
1219,patriotblog.com,1,"Blogarama,eTalkingHead",0.001946,0.002243,0.000463,5,2,7,8,0.239729,0.255022,7.572776,0,163
1220,patriotism101.blogspot.com,1,BlogCatalog,0.003492,0.007178,0.000361,10,12,22,7,0.326956,0.370988,186.631808,0,163
1221,patriotsforbush.com,1,"Blogarama,eTalkingHead",0.004759,0.012892,0.00032,9,23,32,7,0.344865,0.392862,196.443953,0,163
1222,patterico.com,1,LabeledManually,0.024145,0.031865,0.001487,37,41,78,7,0.331371,0.378094,2781.604208,0,163
1223,pejmanesque.com,1,BlogPulse,0.039596,0.05457,0.002656,60,54,114,7,0.334967,0.38654,2705.961196,0,163
1224,pennsylvanianinexile.blogspot.com,1,Blogarama,0.001927,0.002381,0.00026,3,3,6,7,0.304003,0.344691,18.848445,0,163
1225,perryvsworld.blogspot.com,1,CampaignLine,0.000607,0.002534,0.000269,1,3,4,7,0.271952,0.288031,0,0,163
1226,philomathean.blogs.com,1,Blogarama,0.000871,0.01628,0.000254,2,17,19,7,0.341908,0.386122,62.654893,0,163
1227,piano-tuning.net/blog,1,"Blogarama,eTalkingHead",0.002021,0.009233,0.000257,4,22,26,7,0.33057,0.378198,259.190166,0,163
1228,planetsuz.blogspot.com,1,BlogCatalog,0,0,0.000187,0,0,0,0,0,0,0,234,610
1229,poeticvalues.blogspot.com,1,LeftyDirectory,0.005358,0.01101,0.000234,5,8,13,7,0.280563,0.306053,25.718178,0,163
1230,polialaska.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,235,611
1231,poliblogger.com,1,BlogPulse,0.027228,0.024592,0.001356,41,59,100,7,0.370787,0.431716,16906.585245,0,163
1232,polipundit.com,1,LabeledManually,0.036885,0.022323,0.002944,76,23,99,7,0.348634,0.395231,6097.445461,0,163
1233,politicalanimals.blogspot.com,1,LeftyDirectory,0.001399,0,0.000204,1,0,1,0,0,0,0,0,120
1234,politicaldogs.org,1,eTalkingHead,0,0.000809,0.000187,0,4,4,8,0.274735,0.298038,0,0,612
1235,politicalhyperbole.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,236,613
1236,politicalmusings.net,1,BlogPulse,0.001865,0.046994,0.000262,4,55,59,6,0.392374,0.441937,2042.921251,0,163
1237,politicalpie.modblog.com,1,Blogarama,0,0.00746,0.000187,0,8,8,7,0.281931,0.302935,0,0,614
1238,politicaltracker.com,1,Blogarama,0.001724,0.015224,0.000245,3,15,18,7,0.308809,0.339884,17.741286,0,163
1239,politicaltracker.com/blog/weblog.php,1,eTalkingHead,0,0.015255,0.000187,0,16,16,7,0.309032,0.340573,0,0,615
1240,politicalvicesquad.blogspot.com,1,LabeledManually,0.003627,0.000656,0.000241,5,1,6,8,0.258719,0.276938,2.995998,0,163
1241,poorandwhite.blogspot.com,1,"Blogarama,BlogCatalog",0,0,0.000187,0,0,0,0,0,0,0,237,616
1242,poorjustin.blogspot.com,1,eTalkingHead,0.000574,0.001602,0.000229,1,2,3,7,0.29656,0.333754,0,0,163
1243,poptext.blogspot.com,1,BlogCatalog,0,0,0.000187,0,0,0,0,0,0,0,238,617
1244,poweragerambleson.blogspot.com,1,Blogarama,0.004044,0.013046,0.000363,9,23,32,7,0.327628,0.370605,738.170196,0,163
1245,powerlineblog.com,1,BlogPulse,0.109684,0.015565,0.00891,220,15,235,7,0.305263,0.336122,10283.718124,0,163
1246,powerpundit.com,1,"Blogarama,LabeledManually",0.005712,0.056858,0.000463,12,73,85,7,0.352746,0.415102,2405.189216,0,163
1247,powervacuum.org,1,Blogarama,0,0.001502,0.000187,0,1,1,8,0.175009,0.182403,0,0,618
1248,prayforbush.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,239,619
1249,presidentreagan.info/discussion,1,Blogarama,0.000555,0.00542,0.000195,1,7,8,7,0.28364,0.305655,0.634444,0,163
1250,professorbainbridge.com,1,"BlogPulse,eTalkingHead",0.040653,0.02716,0.002284,56,28,84,7,0.335201,0.378278,4346.707624,0,163
1251,prolifeblogs.com,1,LabeledManually,0.012465,0.001883,0.001652,36,3,39,7,0.305849,0.346676,2290.202458,0,163
1252,propagandamachine.blogspot.com,1,eTalkingHead,0.000226,0.008004,0.000201,1,14,15,7,0.31605,0.349288,31.226233,0,163
1253,prosandcons.us,1,eTalkingHead,0.00131,0.017407,0.000211,2,15,17,7,0.304874,0.334965,6.781721,0,163
1254,punditguy.com,1,Blogarama,0.00192,0.008536,0.000422,5,17,22,6,0.364433,0.393696,2784.450484,0,163
1255,punditz.journalspace.com,1,BlogCatalog,0.001508,0.003163,0.000353,5,6,11,7,0.322983,0.360278,1684.5994,0,163
1256,qoae.net,1,LabeledManually,0.008977,0.000925,0.000431,15,3,18,7,0.302848,0.324061,293.904093,0,163
1257,quante.blogspot.com,1,Blogarama,0.000663,0.017019,0.000233,2,16,18,7,0.320281,0.354575,16.117473,0,163
1258,quibbles-n-bits.com,1,Blogarama,0.002352,0.007864,0.000225,3,9,12,6,0.334148,0.361303,15.603215,0,163
1259,quimundus.modblog.com,1,BlogCatalog,0,0.000001,0.000187,0,1,1,1,1,1,0,0,620
1260,quimundus.squarespace.com,1,"Blogarama,eTalkingHead",0.000033,0,0.000386,3,1,4,0,0,0,0,0,496
1261,r21online.com,1,Blogarama,0,0.002219,0.000187,0,3,3,7,0.265668,0.284877,0,0,621
1262,r2korn.blogdrive.com,1,Blogarama,0.000068,0.001603,0.000211,1,3,4,7,0.302142,0.338741,173.989584,0,622
1263,rabner.blogspot.com,1,BlogCatalog,0,0.007163,0.000187,0,4,4,7,0.289952,0.31487,0,0,623
1264,radioequalizer.blogspot.com,1,Blogarama,0.002684,0.006701,0.000572,4,9,13,7,0.335201,0.37677,416.660691,0,163
1265,raincrossblog.com,1,Blogarama,0.000574,0,0.000229,1,0,1,0,0,0,0,0,154
1266,randomjottings.net,1,eTalkingHead,0.005333,0.007324,0.000438,7,10,17,7,0.29,0.315328,40.13206,0,163
1267,rant.st,1,CampaignLine,0,0.000329,0.000187,0,2,2,8,0.229296,0.241068,0,0,624
1268,ratherbiased.com/news,1,LabeledManually,0.004425,0.002732,0.000609,9,4,13,8,0.27715,0.3007,11.430087,0,163
1269,rathergate.com,1,LabeledManually,0.005456,0.020589,0.000469,13,22,35,7,0.324847,0.363788,144.364964,0,163
1270,realclearpolitics.com,1,CampaignLine,0.059154,0.0067,0.004625,117,5,122,7,0.287301,0.309225,4718.124519,0,163
1271,realordeal.blogspot.com,1,BlogCatalog,0.002037,0.008112,0.000283,5,7,12,7,0.308213,0.352388,101.835002,0,163
1272,rebelrouser.net/v-web/b2/index.php,1,"Blogarama,BlogCatalog",0,0,0.000187,0,0,0,0,0,0,0,240,625
1273,rebrand-democrat.txfx.net,1,BlogCatalog,0,0.000547,0.000187,0,3,3,7,0.276479,0.296429,0,0,626
1274,reckersau.blogspot.com,1,"Blogarama,BlogCatalog,eTalkingHead",0.002195,0.010937,0.000322,5,14,19,7,0.340933,0.384067,119.898648,0,163
1275,redmindbluestate.blogspot.com,1,eTalkingHead,0.003788,0.009654,0.000356,7,24,31,6,0.350037,0.383908,3098.404448,0,163
1276,rednyc.blogspot.com,1,Blogarama,0.000081,0.020186,0.000221,1,15,16,7,0.302906,0.333102,50.956995,0,516
1277,redstate.org,1,CampaignLine,0.044512,0.021023,0.001454,64,27,91,7,0.34838,0.398644,4971.983167,0,163
1278,redstatealliance.blogspot.com,1,Blogarama,0.001761,0.010715,0.000238,3,11,14,7,0.309308,0.344133,15.703256,0,163
1279,reggiescorner.blogspot.com,1,BlogCatalog,0.000029,0.001502,0.00025,1,1,2,8,0.17505,0.182444,2.152778,0,163
1280,regimechangeiran.com,1,BlogCatalog,0.000613,0.015176,0.000363,2,17,19,7,0.319853,0.355837,83.805743,0,163
1281,renpro.kwcom.net,1,Blogarama,0.000574,0,0.000229,1,0,1,0,0,0,0,0,151
1282,reporterette.com,1,Blogarama,0,0.015681,0.000187,0,17,17,7,0.344604,0.389199,0,0,627
1283,republicanpower.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,241,628
1284,republicanresearchcouncil.blogspot.com,1,CampaignLine,0,0,0.000187,0,0,0,0,0,0,0,242,629
1285,republitarian.org,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,243,630
1286,republog.net,1,BlogCatalog,0,0.025124,0.000187,0,17,17,7,0.351947,0.393896,0,0,631
1287,respublica2004.blogspot.com,1,Blogarama,0.003644,0.009891,0.000333,9,13,22,7,0.332061,0.377711,135.676569,0,163
1288,retiredwarrant.blogdrive.com,1,BlogCatalog,0.000239,0.005419,0.000203,1,8,9,7,0.315425,0.35352,3.991689,0,163
1289,revone.net/jarhead,1,Blogarama,0,0.000916,0.000187,0,1,1,7,0.256974,0.271446,0,0,632
1290,rfburnhertz.net/rf_blog,1,Blogarama,0.001098,0.00754,0.000232,3,12,15,7,0.319,0.354443,30.001033,0,163
1291,richmar.blogspot.com,1,BlogCatalog,0,0.000354,0.000187,0,1,1,9,0.193888,0.20256,0,0,633
1292,right-magazine.com/blog,1,BlogCatalog,0,0,0.000187,0,0,0,0,0,0,0,244,634
1293,right-thinking.com,1,eTalkingHead,0.017455,0.000173,0.004575,33,1,34,1,1,1,31.142313,0,34
1294,rightcrusade.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,245,635
1295,rightmoment.blogspot.com,1,Blogarama,0.00321,0.010537,0.000287,7,12,19,7,0.331256,0.35776,420.677393,0,163
1296,rightonred.net,1,"Blogarama,BlogPulse",0.00775,0.025543,0.0005,12,30,42,7,0.363878,0.410225,974.440503,0,163
1297,rightperspective.net,1,"Blogarama,eTalkingHead",0.000574,0,0.000229,1,0,1,0,0,0,0,0,145
1298,rightrainbow.com,1,Blogarama,0.005148,0.004327,0.000428,11,6,17,7,0.317624,0.35575,84.073848,0,163
1299,rightreadingroom.com/index.php,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,246,636
1300,rightstate.blogspot.com,1,Blogarama,0.000574,0.005528,0.000229,1,6,7,7,0.323968,0.36228,10.919116,0,163
1301,rightvoices.com,1,CampaignLine,0.007562,0.00657,0.000436,16,6,22,7,0.328415,0.368376,207.911031,0,163
1302,rightwingbastardo.blogspot.com,1,BlogCatalog,0,0.00239,0.000187,0,2,2,8,0.216791,0.228755,0,0,637
1303,rightwingbob.com,1,Blogarama,0,0.002835,0.000187,0,4,4,8,0.267225,0.285999,0,0,638
1304,rightwingdude.squarespace.com,1,Blogarama,0.000574,0,0.000229,1,0,1,0,0,0,0,0,149
1305,rightwingjournal.blogspot.com,1,BlogCatalog,0.000454,0.000455,0.000214,2,3,5,7,0.281471,0.305707,26.706925,0,163
1306,rightwingnews.com,1,"BlogPulse,LabeledManually,eTalkingHead",0.063965,0.004067,0.00698,119,3,122,7,0.315946,0.352127,10723.337909,0,163
1307,rightwingthinking.blogspot.com,1,Blogarama,0.000297,0.002499,0.000213,1,4,5,7,0.279335,0.308233,3.011729,0,163
1308,rightwingtroll.blogspot.com,1,"Blogarama,BlogCatalog",0.002934,0.003718,0.000325,6,9,15,7,0.305361,0.348853,130.447245,0,163
1309,rightword.blogspot.com,1,"Blogarama,BlogCatalog,eTalkingHead",0.00194,0.012231,0.000277,5,17,22,7,0.313668,0.347094,393.171368,0,163
1310,riteturnonly.blogspot.com,1,BlogCatalog,0.00103,0.002898,0.000256,4,9,13,7,0.301893,0.332796,260.821688,0,163
1311,rmcdaniel.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,247,639
1312,rncnyc2004.blogspot.com,1,"BlogCatalog,eTalkingHead",0,0,0.000187,0,0,0,0,0,0,0,248,640
1313,robbernard.com,1,Blogarama,0,0.022342,0.000187,0,30,30,7,0.343739,0.393478,0,0,641
1314,robertp17.blogspot.com,1,BlogCatalog,0,0.002495,0.000187,0,2,2,8,0.243704,0.258853,0,0,642
1315,rockpaperscissor.blogspot.com,1,Blogarama,0.000655,0.009476,0.00023,1,6,7,7,0.310412,0.335948,6.893272,0,163
1316,rockpaperscissors.blogs.com,1,BlogCatalog,0,0.001709,0.000187,0,2,2,8,0.263912,0.286295,0,0,643
1317,rogerlsimon.com,1,"BlogPulse,LeftyDirectory",0.050917,0.034666,0.004361,79,34,113,7,0.342275,0.380626,4554.113329,0,163
1318,romeocat.typepad.com,1,Blogarama,0.00224,0.006642,0.000326,5,11,16,7,0.309508,0.341974,116.992846,0,163
1319,ron-james.com/blog,1,eTalkingHead,0,0.005085,0.000187,0,3,3,8,0.234804,0.24931,0,0,644
1320,rosenblog.com,1,Blogarama,0.00383,0.031191,0.000409,8,44,52,7,0.323202,0.371058,2337.748108,0,163
1321,roseoftheknights.com/yank/pride.html,1,eTalkingHead,0.003346,0.012684,0.00033,8,33,41,7,0.348888,0.40265,1615.425084,0,163
1322,roughstock.blogspot.com,1,Blogarama,0.000767,0.003555,0.000245,2,3,5,8,0.270645,0.2945,3.730238,0,163
1323,ryanshead.com,1,eTalkingHead,0.002483,0.003299,0.000316,5,3,8,7,0.305458,0.346554,20.854465,0,163
1324,salestaxusa.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,249,645
1325,samizdata.net/blog,1,LabeledManually,0.031405,0.044872,0.001944,45,45,90,6,0.355366,0.398729,4851.261655,0,163
1326,sarcasticsoutherner.blogspot.com,1,Blogarama,0,0.02172,0.000187,0,17,17,7,0.311241,0.341279,0,0,646
1327,sarebabe.blogdrive.com,1,BlogCatalog,0,0,0.000187,0,0,0,0,0,0,0,250,647
1328,sayanythingblog.com,1,"BlogCatalog,eTalkingHead",0.016667,0.027583,0.001374,46,35,81,7,0.365826,0.414614,5794.892862,0,163
1329,scha-den-freu-de.blogspot.com,1,Blogarama,0.001907,0.064964,0.000261,4,69,73,7,0.376772,0.440842,1661.525341,0,163
1330,scrappleface.com,1,LabeledManually,0.062853,0.000647,0.003746,113,1,114,1,1,1,56.804322,0,7
1331,scrawlville.com,1,Blogarama,0.00018,0,0.00037,1,0,1,0,0,0,0,0,26
1332,sebourn.com/weblog,1,BlogCatalog,0.000574,0.00312,0.000229,1,5,6,7,0.264219,0.284495,5.55818,0,163
1333,section-31.blogspot.com,1,"Blogarama,eTalkingHead",0.000901,0.024301,0.000191,1,25,26,7,0.318575,0.358136,4.397094,0,163
1334,secureliberty.org/,1,LabeledManually,0.005396,0.022552,0.000458,9,24,33,7,0.346614,0.394691,396.667303,0,163
1335,sedenteanimo.com,1,Blogarama,0,0.007351,0.000187,0,9,9,7,0.298071,0.323394,0,0,648
1336,selfish-souls.com/blog,1,Blogarama,0.000574,0,0.000229,1,0,1,0,0,0,0,0,150
1337,sgtstryker.com,1,LabeledManually,0.028244,0.004514,0.001175,38,4,42,7,0.278684,0.299873,27.935388,0,163
1338,shadydowns.blogspot.com,1,BlogCatalog,0.001063,0.001281,0.000403,5,3,8,7,0.296744,0.33445,1024.166667,0,163
1339,shakingspears.blogspot.com,1,Blogarama,0.004319,0.018263,0.000592,8,23,31,7,0.346363,0.394847,486.263774,0,163
1340,shallows.blogspot.com,1,Blogarama,0.001681,0.001502,0.000214,2,1,3,8,0.175018,0.182419,0.277295,0,163
1341,sharpeblog.cybercatholics.com,1,Blogarama,0,0.001945,0.000187,0,2,2,8,0.175137,0.183238,0,0,649
1342,shortfatcorporal.blogspot.com,1,Blogarama,0,0.002902,0.000187,0,4,4,7,0.290127,0.310033,0,0,650
1343,sickofliberals.blogspot.com,1,BlogCatalog,0.000574,0,0.000229,1,0,1,0,0,0,0,0,155
1344,sinfactor.blogspot.com,1,"Blogarama,BlogCatalog",0.000758,0.003316,0.000235,3,5,8,7,0.314596,0.355628,18.963613,0,163
1345,sistertoldjah.com,1,Blogarama,0.001025,0.018893,0.00022,1,19,20,7,0.321357,0.355227,21.748506,0,163
